## reporting unit PofZ values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 999  NumValuesInAverage= 998
IndivName	ValueType	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KGONF06_15	Posterior.Mean	0.00000337	0.00000000	0.00000000	0.00050282	0.99949382
KGONF06_15	SD	0.00000065	0.00000000	0.00000000	0.00009575	0.00009614
KGONF06_16	Posterior.Mean	0.00021086	0.00000000	0.00000000	0.00155455	0.99823459
KGONF06_16	SD	0.00003747	0.00000000	0.00000000	0.00024603	0.00026223
KGONF06_17	Posterior.Mean	0.83391073	0.00000000	0.00000000	0.00001569	0.16607358
KGONF06_17	SD	0.02313066	0.00000000	0.00000000	0.00000246	0.02312980
KGONF06_18	Posterior.Mean	0.00065030	0.00000000	0.00000000	0.00076223	0.99858747
KGONF06_18	SD	0.00009411	0.00000000	0.00000000	0.00009328	0.00016013
KGONF06_19	Posterior.Mean	0.00061130	0.00000000	0.00000000	0.03040225	0.96898645
KGONF06_19	SD	0.00009323	0.00000000	0.00000000	0.00444905	0.00449557
KGONF06_20	Posterior.Mean	0.00079545	0.00000000	0.00000000	0.00007745	0.99912710
KGONF06_20	SD	0.00017229	0.00000000	0.00000000	0.00001671	0.00018039
KGONF06_21	Posterior.Mean	0.00013229	0.00000000	0.00000000	0.00036060	0.99950711
KGONF06_21	SD	0.00002449	0.00000000	0.00000000	0.00005781	0.00007050
KGONF06_22	Posterior.Mean	0.03103860	0.00000000	0.00000000	0.00026327	0.96869813
KGONF06_22	SD	0.00624993	0.00000000	0.00000000	0.00004297	0.00627309
KGONF06_23	Posterior.Mean	0.00231412	0.00000000	0.00000000	0.02310509	0.97458079
KGONF06_23	SD	0.00039468	0.00000000	0.00000000	0.00267786	0.00283919
KGONF06_24	Posterior.Mean	0.00007532	0.00000000	0.00000000	0.00008121	0.99984347
KGONF06_24	SD	0.00001185	0.00000000	0.00000000	0.00001452	0.00002376
KGONF06_25	Posterior.Mean	0.00000503	0.00000000	0.00000000	0.00043858	0.99955639
KGONF06_25	SD	0.00000100	0.00000000	0.00000000	0.00006915	0.00006976
KGONF06_26	Posterior.Mean	0.00038383	0.00000000	0.00000000	0.00039354	0.99922263
KGONF06_26	SD	0.00004816	0.00000000	0.00000000	0.00005711	0.00008809
KGONF06_27	Posterior.Mean	0.00021448	0.00000000	0.00000000	0.00156223	0.99822329
KGONF06_27	SD	0.00003953	0.00000000	0.00000000	0.00027444	0.00029610
KGONF06_28	Posterior.Mean	0.00153104	0.00000000	0.00000000	0.05954842	0.93892054
KGONF06_28	SD	0.00031202	0.00000000	0.00000000	0.01046330	0.01061506
KGONF06_29	Posterior.Mean	0.00375238	0.00000000	0.00000000	0.06179528	0.93445234
KGONF06_29	SD	0.00073440	0.00000000	0.00000000	0.01030048	0.01063097
KGONF06_30	Posterior.Mean	0.00027255	0.00000000	0.00000000	0.00147160	0.99825585
KGONF06_30	SD	0.00004679	0.00000000	0.00000000	0.00017183	0.00019269
KGONF06_31	Posterior.Mean	0.00000015	0.00000000	0.00000000	0.00000145	0.99999840
KGONF06_31	SD	0.00000003	0.00000000	0.00000000	0.00000029	0.00000031
KGONF06_32	Posterior.Mean	0.00362776	0.00000000	0.00000000	0.00605602	0.99031623
KGONF06_32	SD	0.00065967	0.00000000	0.00000000	0.00086420	0.00125957
KGONF06_33	Posterior.Mean	0.00007423	0.00000000	0.00000000	0.00001618	0.99990959
KGONF06_33	SD	0.00001143	0.00000000	0.00000000	0.00000262	0.00001281
KGONF06_34	Posterior.Mean	0.00000184	0.00000000	0.00000000	0.00046084	0.99953731
KGONF06_34	SD	0.00000039	0.00000000	0.00000000	0.00009277	0.00009301
KGONF06_35	Posterior.Mean	0.00008624	0.00000000	0.00000000	0.00073758	0.99917618
KGONF06_35	SD	0.00001288	0.00000000	0.00000000	0.00009806	0.00010117
KGONF06_36	Posterior.Mean	0.00014110	0.00000000	0.00000000	0.09248039	0.90737851
KGONF06_36	SD	0.00001793	0.00000000	0.00000000	0.00933102	0.00933663
KGONF06_37	Posterior.Mean	0.00062600	0.00000000	0.00000000	0.01506914	0.98430486
KGONF06_37	SD	0.00010913	0.00000000	0.00000000	0.00190928	0.00195648
KGONF06_38	Posterior.Mean	0.00056807	0.00000000	0.00000000	0.00383336	0.99559856
KGONF06_38	SD	0.00010763	0.00000000	0.00000000	0.00074865	0.00082305
KGONF06_39	Posterior.Mean	0.00068834	0.00000000	0.00000000	0.00047071	0.99884095
KGONF06_39	SD	0.00012274	0.00000000	0.00000000	0.00006712	0.00015631
KGONF06_40	Posterior.Mean	0.00010079	0.00000000	0.00000000	0.04634494	0.95355427
KGONF06_40	SD	0.00001736	0.00000000	0.00000000	0.00758843	0.00759555
KGONF06_41	Posterior.Mean	0.00775696	0.00000000	0.00000000	0.00194030	0.99030274
KGONF06_41	SD	0.00162093	0.00000000	0.00000000	0.00031300	0.00182042
KGONF06_42	Posterior.Mean	0.00000304	0.00000000	0.00000000	0.00002357	0.99997339
KGONF06_42	SD	0.00000044	0.00000000	0.00000000	0.00000323	0.00000351
KGONF06_43	Posterior.Mean	0.00121377	0.00000000	0.00000000	0.00004332	0.99874291
KGONF06_43	SD	0.00027059	0.00000000	0.00000000	0.00000921	0.00027811
KGONF06_44	Posterior.Mean	0.00974577	0.00000000	0.00000000	0.00015709	0.99009714
KGONF06_44	SD	0.00197683	0.00000000	0.00000000	0.00002600	0.00198991
KGONF06_45	Posterior.Mean	0.00052206	0.00000000	0.00000000	0.00020216	0.99927578
KGONF06_45	SD	0.00008425	0.00000000	0.00000000	0.00002473	0.00009231
KGONF06_46	Posterior.Mean	0.00523873	0.00000000	0.00000000	0.00016182	0.99459945
KGONF06_46	SD	0.00097584	0.00000000	0.00000000	0.00002371	0.00098551
KGONF06_47	Posterior.Mean	0.00001063	0.00000000	0.00000000	0.04261783	0.95737154
KGONF06_47	SD	0.00000165	0.00000000	0.00000000	0.00740281	0.00740376
KGONF06_48	Posterior.Mean	0.00054677	0.00000000	0.00000000	0.01751546	0.98193777
KGONF06_48	SD	0.00008725	0.00000000	0.00000000	0.00241049	0.00242625
KGONF06_49	Posterior.Mean	0.00032997	0.00000000	0.00000000	0.00019097	0.99947906
KGONF06_49	SD	0.00006222	0.00000000	0.00000000	0.00002727	0.00007860
KGONF06_50	Posterior.Mean	0.00000005	0.00000000	0.00000000	0.00001151	0.99998844
KGONF06_50	SD	0.00000001	0.00000000	0.00000000	0.00000200	0.00000201
KGONF06_51	Posterior.Mean	0.00126063	0.00000000	0.00000000	0.00476796	0.99397141
KGONF06_51	SD	0.00026203	0.00000000	0.00000000	0.00086315	0.00102165
KGONF06_52	Posterior.Mean	0.00052356	0.00000000	0.00000000	0.02878070	0.97069574
KGONF06_52	SD	0.00007275	0.00000000	0.00000000	0.00488676	0.00490884
KGONF06_53	Posterior.Mean	0.00002170	0.00000000	0.00000000	0.00002115	0.99995715
KGONF06_53	SD	0.00000399	0.00000000	0.00000000	0.00000312	0.00000626
KGONF06_54	Posterior.Mean	0.00003232	0.00000000	0.00000000	0.06460040	0.93536728
KGONF06_54	SD	0.00000432	0.00000000	0.00000000	0.00742962	0.00743119
KGONF06_55	Posterior.Mean	0.00000307	0.00000000	0.00000000	0.00006512	0.99993182
KGONF06_55	SD	0.00000058	0.00000000	0.00000000	0.00001033	0.00001056
KGONF06_56	Posterior.Mean	0.00000229	0.00000000	0.00000000	0.38271399	0.61728372
KGONF06_56	SD	0.00000024	0.00000000	0.00000000	0.03061828	0.03061824
KGONF06_57	Posterior.Mean	0.00002941	0.00000000	0.00000000	0.00002400	0.99994659
KGONF06_57	SD	0.00000449	0.00000000	0.00000000	0.00000401	0.00000747
KGONF06_58	Posterior.Mean	0.09571553	0.00000000	0.00000000	0.00025474	0.90402973
KGONF06_58	SD	0.01582107	0.00000000	0.00000000	0.00003086	0.01582959
KGONF06_59	Posterior.Mean	0.00037791	0.00000000	0.00000000	0.08516684	0.91445525
KGONF06_59	SD	0.00007751	0.00000000	0.00000000	0.01565612	0.01569584
KGONF06_60	Posterior.Mean	0.01188538	0.00000000	0.00000000	0.00021625	0.98789836
KGONF06_60	SD	0.00227059	0.00000000	0.00000000	0.00003570	0.00228543
KGONF06_61	Posterior.Mean	0.00036968	0.00000000	0.00000000	0.00684079	0.99278954
KGONF06_61	SD	0.00007050	0.00000000	0.00000000	0.00111825	0.00114909
KGONF06_62	Posterior.Mean	0.00004192	0.00000000	0.00000000	0.00027932	0.99967876
KGONF06_62	SD	0.00000867	0.00000000	0.00000000	0.00004940	0.00005545
KGONF06_63	Posterior.Mean	0.00885401	0.00000000	0.00000000	0.00000914	0.99113685
KGONF06_63	SD	0.00167840	0.00000000	0.00000000	0.00000185	0.00167966
KGONF06_64	Posterior.Mean	0.00046846	0.00000000	0.00000000	0.00007327	0.99945827
KGONF06_64	SD	0.00009178	0.00000000	0.00000000	0.00001199	0.00009932
KGONF06_65	Posterior.Mean	0.00029437	0.00000000	0.00000000	0.00542904	0.99427659
KGONF06_65	SD	0.00005070	0.00000000	0.00000000	0.00077080	0.00079751
KGONF06_66	Posterior.Mean	0.00013338	0.00000000	0.00000000	0.00000014	0.99986648
KGONF06_66	SD	0.00002711	0.00000000	0.00000000	0.00000003	0.00002713
KGONF06_67	Posterior.Mean	0.00259744	0.00000000	0.00000000	0.00204288	0.99535968
KGONF06_67	SD	0.00042311	0.00000000	0.00000000	0.00034595	0.00065976
KGONF06_68	Posterior.Mean	0.00005654	0.00000000	0.00000000	0.00052229	0.99942117
KGONF06_68	SD	0.00001056	0.00000000	0.00000000	0.00009783	0.00010563
KGONF06_69	Posterior.Mean	0.00025912	0.00000000	0.00000000	0.00566276	0.99407812
KGONF06_69	SD	0.00004331	0.00000000	0.00000000	0.00084681	0.00087430
KGONF06_70	Posterior.Mean	0.03709316	0.00000000	0.00000000	0.00077549	0.96213134
KGONF06_70	SD	0.00669577	0.00000000	0.00000000	0.00013446	0.00677375
KGONF06_71	Posterior.Mean	0.00000320	0.00000000	0.00000000	0.00000128	0.99999552
KGONF06_71	SD	0.00000054	0.00000000	0.00000000	0.00000023	0.00000071
KGONF06_72	Posterior.Mean	0.00055980	0.00000000	0.00000000	0.00004075	0.99939944
KGONF06_72	SD	0.00010673	0.00000000	0.00000000	0.00000608	0.00010968
KGONF06_73	Posterior.Mean	0.00004874	0.00000000	0.00000000	0.00079598	0.99915528
KGONF06_73	SD	0.00000792	0.00000000	0.00000000	0.00012513	0.00012938
KGONF06_74	Posterior.Mean	0.00168693	0.00000000	0.00000000	0.02662108	0.97169200
KGONF06_74	SD	0.00023176	0.00000000	0.00000000	0.00399581	0.00408809
KGONF06_75	Posterior.Mean	0.46810000	0.00000000	0.00000000	0.00109128	0.53080872
KGONF06_75	SD	0.03573261	0.00000000	0.00000000	0.00011807	0.03567975
KGONF06_76	Posterior.Mean	0.00009718	0.00000000	0.00000000	0.00715781	0.99274501
KGONF06_76	SD	0.00001331	0.00000000	0.00000000	0.00099537	0.00099842
KGONF06_77	Posterior.Mean	0.00062602	0.00000000	0.00000000	0.00000192	0.99937206
KGONF06_77	SD	0.00009185	0.00000000	0.00000000	0.00000027	0.00009200
KGONF06_78	Posterior.Mean	0.00093259	0.00000000	0.00000000	0.00121853	0.99784887
KGONF06_78	SD	0.00014878	0.00000000	0.00000000	0.00019997	0.00030824
KGONF06_79	Posterior.Mean	0.01112794	0.00000000	0.00000000	0.10057042	0.88830164
KGONF06_79	SD	0.00186580	0.00000000	0.00000000	0.01024712	0.01068675
KGONF06_80	Posterior.Mean	0.00001664	0.00000000	0.00000000	0.00124720	0.99873616
KGONF06_80	SD	0.00000273	0.00000000	0.00000000	0.00013885	0.00013969
KGONF06_81	Posterior.Mean	0.00275386	0.00000000	0.00000000	0.00727054	0.98997561
KGONF06_81	SD	0.00050641	0.00000000	0.00000000	0.00108037	0.00134521
KGONF06_82	Posterior.Mean	0.00152300	0.00000000	0.00000000	0.00364678	0.99483021
KGONF06_82	SD	0.00032018	0.00000000	0.00000000	0.00065823	0.00087080
KGONF06_83	Posterior.Mean	0.00064915	0.00000000	0.00000000	0.00009504	0.99925581
KGONF06_83	SD	0.00013861	0.00000000	0.00000000	0.00001587	0.00014866
KGONF06_84	Posterior.Mean	0.00211223	0.00000000	0.00000000	0.19756728	0.80032048
KGONF06_84	SD	0.00035992	0.00000000	0.00000000	0.02494644	0.02503175
KGONF06_85	Posterior.Mean	0.00004143	0.00000000	0.00000000	0.00003683	0.99992174
KGONF06_85	SD	0.00000541	0.00000000	0.00000000	0.00000457	0.00000867
KGONF06_86	Posterior.Mean	0.00092345	0.00000000	0.00000000	0.01499531	0.98408124
KGONF06_86	SD	0.00013048	0.00000000	0.00000000	0.00214434	0.00219235
KGONF06_87	Posterior.Mean	0.00108408	0.00000000	0.00000000	0.00133412	0.99758180
KGONF06_87	SD	0.00017018	0.00000000	0.00000000	0.00015403	0.00025847
KGONF06_88	Posterior.Mean	0.00000594	0.00000000	0.00000000	0.00005709	0.99993697
KGONF06_88	SD	0.00000125	0.00000000	0.00000000	0.00001051	0.00001133
KGONF06_89	Posterior.Mean	0.00000149	0.00000000	0.00000000	0.05707442	0.94292409
KGONF06_89	SD	0.00000020	0.00000000	0.00000000	0.00873237	0.00873245
KGONF06_90	Posterior.Mean	0.00069553	0.00000000	0.00000000	0.22206024	0.77724423
KGONF06_90	SD	0.00011627	0.00000000	0.00000000	0.02173463	0.02174714
KGONF06_91	Posterior.Mean	0.00064858	0.00000000	0.00000000	0.00000030	0.99935112
KGONF06_91	SD	0.00013380	0.00000000	0.00000000	0.00000005	0.00013383
KGONF06_92	Posterior.Mean	0.00099560	0.00000000	0.00000003	0.02138308	0.97762129
KGONF06_92	SD	0.00018603	0.00000000	0.00000001	0.00336523	0.00344303
KGONF06_93	Posterior.Mean	0.00224280	0.00000000	0.00000000	0.00003320	0.99772401
KGONF06_93	SD	0.00046841	0.00000000	0.00000000	0.00000614	0.00047163
KGONF06_94	Posterior.Mean	0.00788470	0.00000000	0.00000000	0.04123546	0.95087984
KGONF06_94	SD	0.00121126	0.00000000	0.00000000	0.00450581	0.00502572
KHENS01_1	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_1	SD	0.00000000	0.00000000	0.00000013	0.00000000	0.00000000
KHENS01_2	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_2	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_3	Posterior.Mean	0.00000000	0.00000000	0.99999999	0.00000000	0.00000001
KHENS01_3	SD	0.00000000	0.00000000	0.00000006	0.00000000	0.00000000
KHENS01_4	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_4	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_5	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_5	SD	0.00000000	0.00000000	0.00000011	0.00000000	0.00000000
KHENS01_6	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_6	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_7	Posterior.Mean	0.00000000	0.00000000	0.99999998	0.00000000	0.00000002
KHENS01_7	SD	0.00000000	0.00000000	0.00000003	0.00000000	0.00000000
KHENS01_8	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_8	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KHENS01_9	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_9	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_10	Posterior.Mean	0.00000052	0.00000000	0.99999224	0.00000175	0.00000549
KHENS01_10	SD	0.00000010	0.00000000	0.00000109	0.00000024	0.00000089
KHENS01_11	Posterior.Mean	0.00000000	0.00000000	0.99999999	0.00000000	0.00000001
KHENS01_11	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_12	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_12	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_13	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_13	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_14	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_14	SD	0.00000000	0.00000000	0.00000005	0.00000000	0.00000000
KHENS01_15	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_15	SD	0.00000000	0.00000000	0.00000004	0.00000000	0.00000000
KHENS01_16	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_16	SD	0.00000000	0.00000000	0.00000006	0.00000000	0.00000000
KHENS01_17	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_17	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_18	Posterior.Mean	0.00000000	0.00000000	0.99999888	0.00000024	0.00000089
KHENS01_18	SD	0.00000000	0.00000000	0.00000019	0.00000005	0.00000016
KHENS01_19	Posterior.Mean	0.00000000	0.00000000	0.99999999	0.00000001	0.00000000
KHENS01_19	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_20	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_20	SD	0.00000000	0.00000000	0.00000001	0.00000000	0.00000000
KHENS01_21	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_21	SD	0.00000000	0.00000000	0.00000001	0.00000000	0.00000000
KHENS01_22	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_22	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_23	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_23	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_24	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_24	SD	0.00000000	0.00000000	0.00000003	0.00000000	0.00000000
KHENS01_25	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_25	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KHENS01_26	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_26	SD	0.00000000	0.00000000	0.00000004	0.00000000	0.00000000
KHENS01_27	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_27	SD	0.00000000	0.00000000	0.00000003	0.00000000	0.00000000
KHENS01_28	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_28	SD	0.00000000	0.00000000	0.00000013	0.00000000	0.00000000
KHENS01_29	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_29	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_30	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_30	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_31	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_31	SD	0.00000000	0.00000000	0.00000005	0.00000000	0.00000000
KHENS01_32	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_32	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KHENS01_33	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_33	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KHENS01_34	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_34	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KHENS01_35	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_35	SD	0.00000000	0.00000000	0.00000006	0.00000000	0.00000000
KHENS01_36	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_36	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_37	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_37	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_38	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_38	SD	0.00000000	0.00000000	0.00000012	0.00000000	0.00000000
KHENS01_39	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_39	SD	0.00000000	0.00000000	0.00000006	0.00000000	0.00000000
KHENS01_40	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_40	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_41	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_41	SD	0.00000000	0.00000000	0.00000012	0.00000000	0.00000000
KHENS01_42	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_42	SD	0.00000000	0.00000000	0.00000009	0.00000000	0.00000000
KHENS01_43	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_43	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_44	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_44	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_45	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_45	SD	0.00000000	0.00000000	0.00000004	0.00000000	0.00000000
KHENS01_46	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_46	SD	0.00000000	0.00000000	0.00000003	0.00000000	0.00000000
KHENS01_47	Posterior.Mean	0.00000000	0.00000000	0.99999944	0.00000052	0.00000003
KHENS01_47	SD	0.00000000	0.00000000	0.00000007	0.00000008	0.00000001
KHENS01_48	Posterior.Mean	0.00000000	0.00000000	0.99999999	0.00000000	0.00000001
KHENS01_48	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_49	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_49	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_50	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_50	SD	0.00000000	0.00000000	0.00000003	0.00000000	0.00000000
KHENS01_51	Posterior.Mean	0.00000000	0.00000000	0.99999999	0.00000000	0.00000001
KHENS01_51	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_52	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_52	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_53	Posterior.Mean	0.00000000	0.00000000	0.99999999	0.00000000	0.00000001
KHENS01_53	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_54	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_54	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_55	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_55	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
KHENS01_56	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_56	SD	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KHENS01_57	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_57	SD	0.00000000	0.00000000	0.00000013	0.00000000	0.00000000
KHENS01_58	Posterior.Mean	0.00000026	0.00000000	0.99705672	0.00101379	0.00192923
KHENS01_58	SD	0.00000005	0.00000000	0.00036591	0.00014013	0.00025901
KHENS01_59	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_59	SD	0.00000000	0.00000000	0.00000012	0.00000000	0.00000000
KHENS01_60	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_60	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_61	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_61	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_62	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_62	SD	0.00000000	0.00000000	-nan	0.00000000	0.00000000
KHENS01_63	Posterior.Mean	0.00000000	0.00000000	0.99999970	0.00000026	0.00000004
KHENS01_63	SD	0.00000000	0.00000000	0.00000003	0.00000004	0.00000001
KHENS01_64	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_64	SD	0.00000000	0.00000000	0.00000004	0.00000000	0.00000000
KHENS01_65	Posterior.Mean	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000
KHENS01_65	SD	0.00000000	0.00000000	0.00000002	0.00000000	0.00000000
